race_id,state_postal,state_name,race_call_status,last_updated,precincts_reporting,precincts_total,precincts_reporting_pct,expected_vote_pct,total_votes,candidate_id,first_name,last_name,party,incumbent,vote_count,vote_pct
20201103VT46375,VT,Vermont,Unknown,2020-11-17T16:51:59.430000+00:00,275,275,100,99,0,53706,Kevin,Hoyt,Ind,False,4576,1.27
20201103VT46375,VT,Vermont,Unknown,2020-11-17T16:51:59.430000+00:00,275,275,100,99,0,53703,Emily,Peyton,Ind,False,3505,0.97
20201103VT46375,VT,Vermont,Unknown,2020-11-17T16:51:59.430000+00:00,275,275,100,99,0,53707,Erynn,Whitney,Ind,False,1777,0.49
20201103VT46375,VT,Vermont,Unknown,2020-11-17T16:51:59.430000+00:00,275,275,100,99,0,53700,Wayne,Billado,Ind,False,1431,0.4
20201103VT46375,VT,Vermont,Unknown,2020-11-17T16:51:59.430000+00:00,275,275,100,99,0,53699,Michael,Devost,Ind,False,1160,0.32
20201103VT46375,VT,Vermont,Unknown,2020-11-17T16:51:59.430000+00:00,275,275,100,99,0,53704,Charly,Dickerson,Una,False,1037,0.29
20201103WA48022,WA,Washington,Unknown,2020-12-03T19:19:12.810000+00:00,1992,2000,99.6,100,0,6659,Jay,Inslee,Dem,True,2294243,56.74
20201103WA48022,WA,Washington,Unknown,2020-12-03T19:19:12.810000+00:00,1992,2000,99.6,100,0,8943,Loren,Culp,GOP,False,1749066,43.26
20201103WV49136,WV,West Virginia,Unknown,2020-11-30T15:39:35.050000+00:00,1706,1706,100,97,0,58536,Jim,Justice,GOP,True,497944,64.77
20201103WV49136,WV,West Virginia,Unknown,2020-11-30T15:39:35.050000+00:00,1706,1706,100,97,0,58242,Ben,Salango,Dem,False,237024,30.83
20201103WV49136,WV,West Virginia,Unknown,2020-11-30T15:39:35.050000+00:00,1706,1706,100,97,0,58494,Erika,Kolenich,Lib,False,22527,2.93
20201103WV49136,WV,West Virginia,Unknown,2020-11-30T15:39:35.050000+00:00,1706,1706,100,97,0,58560,Daniel,Lutz,Mnt,False,11309,1.47
